ID;Latitude;Longitude
737;-38.13646157279619;145.29392835699733
738;-38.12536288519624;145.3129885529974
739;-38.12488955909627;145.31471556099748
740;-38.12285782769624;145.31588315999747
741;-38.12262556519626;145.31591098799743
742;-38.118537920596246;145.30735205899742
743;-38.11866272709623;145.30757375999738
744;-38.12166009569624;145.3081385329974
745;-38.12355453819623;145.30940426399735
746;-38.12392488609623;145.30685830699736
747;-38.110857876196256;145.3087595619974
748;-38.11091251729624;145.30613896899737
749;-38.10811598789624;145.30450313399734
750;-38.1218642787962;145.29676931899726
751;-38.12187894719622;145.29858148699728
752;-38.13212842219618;145.2880766149973
753;-38.10226071779624;145.30231986499734
754;-38.087295865096166;145.27506560299716
755;-38.09693129859618;145.2815728449972
756;-38.10368049429615;145.27205234399713
757;-38.10792194679616;145.27141934299712
758;-38.11091416049617;145.28306071699723
759;-38.11174208459619;145.2828833309972
760;-38.11252403079617;145.28295661299725
761;-38.11247818559619;145.28287819899725
762;-38.10879311989619;145.28360118199726
763;-38.11287003399619;145.28288836399722
764;-38.1107582151962;145.28314973199724
765;-38.10946697319616;145.28344818699725
766;-38.10841890989618;145.28367125399723
767;-38.110404917996185;145.28307546899725
768;-38.10946547429618;145.28422605299724
769;-38.1096503471962;145.2838576819972
770;-38.08590817729623;145.29158871599728
771;-38.08592318099622;145.29159927799728
772;-38.08719836179621;145.29204276399727
773;-37.99314191839633;145.32861731199756
774;-37.98930973429631;145.31424004099742
775;-37.978499273296336;145.31412007799742
776;-38.03843944799614;145.25841029399703
777;-38.03537158759615;145.2645665499971
778;-38.03225624379618;145.26426186799708
779;-38.03154793109618;145.26309577799708
780;-38.031575591296125;145.25101074999696
781;-38.04015295879613;145.25418989399697
782;-38.09703351929637;145.35060971999766
783;-38.10429882729629;145.32601277399755
784;-38.10433474369628;145.32535864999747
785;-38.11572218779628;145.32337783799747
786;-38.05362062529628;145.2957460559973
787;-38.05343525949624;145.28754453199724
788;-38.0714573152963;145.31559004499744
789;-38.01347745779622;145.27810241199717
790;-38.00924632699621;145.27319421099713
791;-37.99748496619618;145.26438642299712
792;-37.996676196396194;145.26595895199708
793;-37.996611990996136;145.24647857099694
794;-37.98545819249611;145.23971705699688
795;-37.9869278753961;145.23618961699688
796;-37.9931632568961;145.23772266699686
797;-38.000772767696176;145.2667672189971
798;-37.99649255179615;145.251535516997
799;-38.00040509559617;145.25816529099703
800;-38.058313988196296;145.31456460299745
801;-38.00508194609618;145.26600069399709
802;-38.001609784596205;145.26858952799708
803;-37.99337087669615;145.24851327799695
804;-37.99576022199614;145.25047162599697
805;-38.00077799589615;145.2460475589969
806;-37.99440302419611;145.23844267299688
807;-37.99473746219609;145.23952997299688
808;-37.99471809999613;145.23970305899687
809;-37.99470955039611;145.23865020799687
810;-37.997263139096106;145.2412431499969
811;-37.99615832049613;145.24238493299688
812;-37.996195193896135;145.2420000159969
813;-37.985220805996114;145.23865716699686
814;-37.9928235383962;145.2683471239971
815;-37.97184053349616;145.24721215499696
816;-37.98010896409613;145.24536402799694
817;-37.97824610959618;145.25911311599705
818;-37.97810746409619;145.25955581899703
819;-37.98717685979621;145.26517230999707
820;-37.97077460679621;145.27605143399714
821;-37.96651957559621;145.26499243499703
822;-37.96571889429613;145.24713470599696
823;-37.967410488096114;145.2381416779969
824;-38.06123799999632;145.3227629999975
825;-38.06091459939631;145.32335260899748
826;-38.06810364099633;145.3368290959976
827;-38.06385857519633;145.3425003119976
828;-38.05470349589636;145.35160470999767
829;-38.01314135549638;145.34729073799764
830;-38.01643927499632;145.31871133199743
831;-38.013585763996325;145.3245814799975
832;-38.02437562029635;145.3257679379975
833;-38.01990254789633;145.32161580699744
834;-38.039335788796365;145.3426314159976
835;-38.03857983109637;145.34219100199758
836;-38.01148744049627;145.29403377499727
837;-38.02681094039628;145.3055427409974
838;-38.007833263896295;145.30915207199735
839;-38.00746818879628;145.30601146199737
840;-38.02030876279626;145.30070437099732
841;-38.02021593319627;145.3008534849974
842;-38.01905524729627;145.30139429999736
843;-38.01957144869628;145.30012400799734
844;-38.01919401209627;145.30046673199732
845;-38.00612559989631;145.31651168299746
846;-38.00789009319632;145.31609304299744
847;-38.00831169639631;145.31532307999746
848;-38.03369726059628;145.30720252599735
849;-38.03376712369628;145.30754417199736
850;-38.03587181959629;145.31519089799744
851;-38.04005772149629;145.31753554599746
852;-38.03948280229632;145.32539017899757
853;-38.054207987196335;145.33343830199755
854;-38.05472164929633;145.33311025799753
855;-38.07246863379636;145.35131983499764
856;-38.076441572096414;145.36847842899778
857;-37.9848024143961;145.23962734999685
858;-37.98490852609611;145.23959736899687
859;-37.9851080146961;145.23947851499685
860;-37.98535290869611;145.23933249999686
861;-37.993502177696094;145.2332728959968
862;-37.984910015996086;145.23308814499688
863;-37.98494920139607;145.2331707909968
864;-37.9848068674961;145.2330533619968
865;-37.9805123247961;145.23441064199682
866;-37.98111254589609;145.23428381999682
867;-37.98477100209609;145.23283048499684
868;-37.98394085839608;145.23251515799683
869;-38.02625597459627;145.30319949599735
870;-38.025971492796266;145.30479398599735
871;-38.02610623189629;145.30452148999737
872;-38.02615241619628;145.30430976299738
873;-38.03056980489632;145.32603900899753
874;-38.02706323569638;145.35434368999768
875;-38.05100698029636;145.34682386599764
876;-38.02638555879638;145.34190461099757
877;-38.02664946999635;145.33804319599753
878;-38.026111470596334;145.33644991899757
879;-38.02775128809636;145.3368914709976
880;-38.02638861819638;145.3371122569976
881;-38.02853346339637;145.34764328099763
882;-38.032305487496366;145.34732627699768
883;-38.03126708649639;145.34737538499766
884;-38.03132597829636;145.34704565099764
885;-38.03100872319638;145.3462415749976
886;-38.03103468179638;145.34615160799763
887;-38.03128612229637;145.3454494849976
888;-38.03174901289635;145.3461300959976
889;-38.03284909579637;145.34588132099762
